Id,SalePrice
208,149022.4928619943
1679,125778.98938260796
822,336880.1434246334
6,190604.33999920642
1781,405927.01091159525
2397,289836.06578188686
2340,293866.9706736008
1618,159011.7571217244
2843,121387.72156389944
1061,377494.1669097403
2786,130846.43958588452
1935,137785.38376118598
1341,127238.76265131749
521,279860.1966009044
2136,157350.09627186717
996,193486.33269558064
227,146135.70054983126
135,177315.85625738295
1167,152501.99044278206
294,228307.81561432712
1776,201077.668889429
540,170863.0383779634
1717,169478.82654970718
2303,130450.35509075738
116,182972.77553001067
127,131279.03101387768
1371,126183.50267693569
1014,159324.9448716881
1507,116686.58648639922
702,114701.71116937729
750,132408.59642546144
261,155259.88439783436
1559,69889.74801091944
577,214796.43138205877
2812,205075.9692713218
2080,147809.23636798334
1368,111535.309650847
2376,136812.61609780477
659,109792.83156428585
1235,129654.89288886338
332,88184.36562393024
1917,148095.41877533172
2094,223515.1317800111
1460,272523.68029640435
1471,209110.42487879106
1509,125370.31078213919
1922,133049.6770423114
433,506344.71756337147
460,254507.2288202803
1116,244572.59974821302
1137,166582.84397287352
53,173466.26226594177
2354,264025.0066495017
1475,203177.88259637714
1761,717912.2289577998
842,150347.08854253593
2739,158433.4171697894
2509,152908.8977052342
1007,199177.71216078458
2610,179675.07183386988
1952,107085.31563733418
2719,155865.08831200912
2921,93689.1297869238
1966,133163.0974707012
292,125368.99012921841
1204,196030.62332368887
1829,264688.4892969731
2419,186965.6696923101
391,159284.57301296663
798,124636.86302414682
481,199000.95762925927
193,183277.56215928338
555,114746.65554716044
899,81470.6440979994
2357,182630.81320654906
328,99888.71115538295
1356,118743.14897473973
1154,107569.13370567803
1730,180406.16418344484
2249,163081.22746479308
1119,276323.4396996923
2856,142275.6686207813
1394,134424.40459984206
2587,128002.25922840086
61,308886.0098797857
2661,176174.86736929466
2711,131139.0315578351
1147,180206.7539477419
757,128810.5229927183
2623,103777.49254706856
2378,139617.75425214242
1413,140247.89382943272
1722,209502.78856860858
1112,217143.4457432776
1623,187526.5993324247
1201,187467.58334132723
1513,121662.77877270646
957,251723.23572013804
1171,278141.4435150053
1145,191821.65588941012
2726,234874.0239436863
703,150765.7235970073
760,97105.32581741933
1964,139075.45369897055
2512,184806.70309627327
159,129639.90691773122
1281,167101.84928530105
468,176534.80517126952
290,122839.6409454661
665,94326.68304000457
1463,269796.61618811626
1792,215876.01521286517
923,139833.24599910248
500,265452.9916018002
1408,144811.90661729395
331,85819.90092644028
170,111587.63237162384
2192,106498.46320441081
2571,302729.6496614404
2314,171482.58191886832
2647,94707.18445216978
422,463025.6938779667
2457,352846.09879983054
1838,193640.56846600934
2805,255106.9621093451
1645,146652.6221804287
1711,304507.49590605206
2825,208654.4669283667
322,324372.25489397685
2103,261367.84422754167
342,132442.71854325128
600,119881.42575723976
488,183800.23951664433
1725,288299.9310279048
2246,241847.721114647
2847,162857.89234139532
806,236960.91920785708
530,236339.91064222474
963,197105.3432389307
2678,93883.9351387296
171,97844.8275857825
2401,427919.1204238217
805,217044.19954705916
2259,204835.70584559249
1748,189101.67575039717
1361,120097.73937319321
1677,119471.80429050646
1406,146285.959643138
2322,217297.76421428705
688,155583.18192946474
143,138839.4838665257
804,204921.31032645272
1214,156240.74304505202
2828,140334.28412539512
1999,155848.58157346433
2467,207392.82233055434
2665,141612.73413273477
1538,364326.76490770496
398,119214.43236154593
2822,128180.4715684485
2157,143735.6886903588
1856,187440.97592766047
1269,113927.08581010746
2570,125994.77844102126
2320,232225.13706703568
1517,117370.99417440392
2304,129622.39192572929
1312,104737.1441128549
2012,135489.7171042034
506,234291.46672351245
2865,187421.5733798616
2367,111946.17214399298
554,113673.0928197035
238,126731.25216137334
1954,112973.21928202614
2488,139180.180519472
2291,80116.57494383118
1969,112771.13660050629
2725,149819.05399228126
1482,151666.80810735156
2763,202322.31317810173
503,258811.813563391
1584,242973.37535064944
1531,155266.41582571715
2210,149999.68315738882
459,308670.68641459063
556,127319.31435670449
1347,127775.03321599035
1290,92416.90092015344
1388,110150.00833886895
1571,200108.84696052538
2754,210713.84850920978
765,131602.7699924657
2494,120574.93719455932
2870,210262.41682178935
7,223769.47730003286
1114,240703.29809727467
2418,262820.8489773032
291,135535.94022221054
18,391785.98693130596
39,363455.64717740094
1001,263949.9351967664
2442,222999.657558729
616,128907.32745169516
2680,80197.07910826679
1414,117522.68042449163
289,141789.38752859493
40,245042.4793996015
860,138046.91553675928
409,143073.22434207698
673,155155.80638540446
2427,176628.79305714418
2036,191054.67394006584
2564,141338.44250285986
642,143934.99957401783
1008,177786.92552853833
1908,138309.9873305919
2519,183697.03463141609
1369,98014.72550743968
2855,170373.41342910647
712,93532.63001210056
1943,115122.19698864236
1958,137892.00320025702
107,168472.80428082775
2295,169896.58353549233
704,92794.9579231933
676,129967.1809523877
259,193594.76213240778
93,300523.02447151486
106,249740.97234659843
2315,175807.42109635108
1050,121975.20450059236
1095,200596.70225239912
2709,135133.09364543954
758,128851.46495801787
1496,152979.57043715447
2370,118859.11414933279
2458,269016.76616574015
2733,128263.23574248358
161,268076.18683501304
726,137452.4561024251
845,207721.65339436705
947,258363.82284150115
2232,108335.38493499688
2563,147738.65522342816
2299,120474.75340184463
211,104752.69328243652
605,142060.9560243871
1478,206758.23114743223
2247,238585.6814775125
2274,188468.50195624365
2869,193709.63592311114
967,214174.07233060288
2656,102903.3767057691
667,190495.24320231628
1042,114334.58014200107
2023,144693.02556911687
2447,414650.0859635662
2055,127247.35043922269
2275,263350.72039469384
2204,177020.11026328732
1563,235031.50957519704
483,186729.74002297624
796,124973.83203072123
1526,154883.69571423085
2042,142756.8446403192
442,334274.56158629694
1693,324601.4807358723
1468,233066.0995356005
1430,185870.89319863828
2605,122353.32302535063
1529,206798.8030559409
335,138768.52755637004
1287,120445.28898289961
31,106081.5973563549
1785,290031.2492188558
82,164903.52480566828
2620,133326.75766041866
252,197616.84298693773
721,72725.5382899601
2165,190797.38336915715
2316,176515.4680672423
775,131099.37805259097
1558,77384.3734248302
17,206080.85407716667
1022,216285.74949685019
925,131375.80079379035
438,261272.05255421382
1270,146650.18225538736
1272,125106.74309510231
215,148817.65921336238
266,232024.50175480443
2402,291119.7874300336
1250,123847.21111829764
1984,111137.0275360446
1279,145343.12941276078
377,243993.93300261936
1252,145797.0872945255
2156,270553.1092736894
499,312353.5144397547
1374,126054.8620080806
2898,247262.97636288608
401,117357.3843378754
2721,160867.8475414919
2078,266282.7084790705
2589,120567.43875437096
1946,225834.2618851795
1334,125456.50314549342
2781,225373.97058586954
431,410276.5731449163
576,200436.66663194925
1474,218073.9482678667
2254,157605.9457501692
2155,289241.21308559127
885,118258.90713599153
643,135809.66101563635
1944,139797.74919508182
480,195012.2948933505
2845,102446.72796545792
2387,296895.5354018345
2407,196858.82918942109
2527,166038.2345432081
2514,163942.92849989483
629,166493.93708290978
80,196062.9612503554
1876,146532.54294859216
1546,122986.52852393272
2518,183421.43198131648
2347,166974.64672725037
783,225201.9096002724
1322,58116.40190565262
194,84734.73573459203
1770,284390.50497491146
2143,162034.35256990773
1229,210239.0941314234
511,281084.5612536687
46,208830.70886590125
1348,160069.38014197044
2465,206243.4998309585
387,244022.38652878779
873,224496.30305805613
1918,121625.7886608225
2764,232787.19012951475
2184,114176.79182785573
934,140961.77897675204
1920,134944.65170079435
2631,154306.04595297723
1768,664740.267842444
2040,106829.17399843832
1749,209313.17528649155
834,243618.90816111994
1457,240251.6710767735
79,121317.1752362135
2302,130232.0675793313
1817,141818.44531482068
2755,226438.70663796275
359,179015.10051518097
2059,114896.0464486869
2092,234189.17834200815
2516,235876.7275938675
150,113136.02693207687
1656,147594.74591984085
83,90386.9630439699
2411,178480.12267929397
795,88375.04541476505
2312,226125.84228623656
2917,98357.77040084657
1624,183449.080512276
2215,290826.16314208764
1211,151640.49055757883
1485,144059.90947571732
1024,170747.3136175938
570,186042.88344262933
2874,123452.7089445305
700,121901.66225349315
2756,209933.86830388207
2022,157380.91983667974
583,220161.50373824037
2392,396323.9844808889
2424,185200.41051236374
212,92732.35986538489
736,125647.3134069538
1610,177088.58319259502
890,116674.13370974115
467,175953.56264830736
578,266932.354196777
1747,182346.96693391883
1149,149526.26468909899
2758,241653.5519489326
857,145696.72782626902
2219,273594.1114942944
733,84873.69631076758
2909,109210.59760046653
1798,267960.38957080484
235,121504.81036152647
2366,141180.56922508636
1027,131822.29183528278
1195,133438.96149483175
1303,64024.37284957161
148,173617.56792969347
608,156508.12163919763
2515,206136.9156038328
821,283636.97219138325
2500,277639.9717873088
745,111920.4809170752
741,104887.7325196434
1611,105157.3146915278
2532,131913.7978992776
1081,213413.66622803122
1692,421726.8714855378
2520,163732.70034210116
276,102055.52493488436
1992,120443.175904887
663,66062.04752885274
418,140247.47668344853
1733,185649.18661515336
2359,152368.40107157978
253,199848.26198504635
1518,177321.01045292345
2035,138453.03949447154
2919,79674.04391925462
1540,248267.75881700357
2120,150951.37758704825
1674,169678.01719242416
256,164095.7191548786
2361,108241.27076913267
978,90993.59535764695
2280,135772.4947045072
2095,213193.1971471484
1709,307870.0625212019
2801,247046.2053629228
1246,119400.15708610065
2373,115342.00316906562
1055,264324.6842356046
2017,118929.85602213572
1099,283962.54771118757
1344,95777.29264594999
835,180330.21895742495
1117,229780.6555950581
2043,104077.96373660336
2085,121370.07623655495
410,159495.53705605498
2650,111869.11126058846
2867,159087.2755587119
1668,123982.27090931413
1161,175137.22630261735
2122,179090.9309477152
2539,140496.06741699806
1047,135164.08984833685
1445,130993.45954507269
541,134699.72987045077
569,203062.78882016861
1276,135700.84948885333
918,156428.74953924376
326,170421.49921561748
1936,133509.84522972908
895,103522.38754470363
257,158778.58738694486
1241,167601.472537398
1545,120223.95838524877
1189,167161.1068035767
270,144134.1421027529
2066,160935.780347746
693,106317.02807080738
1259,138940.99989384227
2916,151465.4513206177
2321,250181.06041973564
1977,91991.92596838737
1895,150411.84806889365
1240,152525.30376634523
85,148302.98399402812
1823,111411.80165772275
825,294433.9578703109
110,228086.87247119742
697,121321.85058005468
2297,129277.60776732006
1231,133593.9464331505
1355,131155.49549244082
968,337863.95452568796
584,223697.63794734614
1315,115384.1362678701
1606,151664.73739207405
206,88781.06621449748
1685,343420.11475303373
2016,128256.09603615363
869,210218.00562038738
2135,133920.41394956628
2346,174151.84825594965
2430,220871.92963334388
2198,85124.96813650295
2652,114111.46339150629
27,119004.38481429298
241,159162.78219008286
906,142305.3768666313
1506,132067.21432645433
2098,370405.4523625239
1435,227401.41698783563
2213,128989.26694825572
1274,145719.71668054012
743,45815.30592628888
1737,185653.73188952205
2797,278541.7607875136
2185,80113.70530156197
58,182196.70527826023
830,209086.43003313884
808,108811.37031161106
680,149485.1827310347
1153,111316.24867172385
1291,139637.8451634563
1818,164944.90360704123
2161,200143.1735886766
1883,119600.05110101374
350,337331.9378715452
2473,149799.40537885975
295,171548.26763469903
293,185510.35737066148
859,135237.78859840013
288,68135.7632885639
1578,160743.01996143768
102,168031.68878539032
2831,139455.9962263599
1030,164593.21659073292
2551,134027.21788132467
1286,137125.20800354355
958,327141.64601124584
776,129498.83093325427
72,217835.81281849302
2263,249401.00753169687
1866,151374.18239223125
2876,80788.74875664347
2146,263435.89584082423
103,164762.43949421038
1500,133214.78668810506
492,175582.77712598807
167,132640.16390340487
2597,120450.36997107722
2685,114443.93500007736
1035,142534.30566890567
1220,61629.43365369528
2602,141937.68792547195
2159,219925.87637385784
695,116234.30710594037
1109,271335.50929672545
640,173385.7203679207
1652,162264.53609014966
2090,186132.12555256975
1188,171323.59481591286
2345,231583.33470268818
1059,413725.3353257637
2751,229413.0371566513
128,206771.12809561644
1523,165200.71878702746
2925,165843.88930013563
2145,293411.2360770384
1121,223530.72921441417
566,240887.6166797944
565,247681.13716151437
1331,137154.07654660183
2928,137645.9926847607
156,138630.02261630338
797,149143.096445736
327,94940.9264473078
2859,147894.12799978736
1453,127650.2454103536
1762,355363.86224224936
1868,194868.6856523689
1760,174788.33811151524
1113,248156.78747945343
1812,182481.41046158635
117,151801.4934281667
1142,206483.61963494995
2342,410892.14635035855
927,139329.17640770553
2478,176916.90692063185
655,87393.86826826607
2064,122210.95686717972
369,263070.6472356714
2239,115160.24994743374
2732,221361.13693159085
1653,166000.2272469588
959,210641.4700169039
2395,343728.34939744725
1412,100433.3993037053
271,248609.07892168275
1484,151110.29043011786
1497,136608.91319069857
552,165583.50528623207
2,132137.32147352296
1855,296064.37694610463
4,266925.9355445919
2292,170550.06634250146
134,137721.61520801182
646,113407.5822520064
42,300637.36839276785
532,220167.39762791723
713,113570.10126993648
2561,133529.17299800357
2360,125459.85604802467
1333,133458.12433003372
1407,215396.45308631953
2892,279390.97943283024
574,194945.7202384996
1227,183473.60201596608
2591,194595.4571742746
1476,215790.66340935463
1125,255919.28074391207
1446,144604.01939230357
408,113399.08709112513
1101,297681.77562425187
2251,189244.14702009046
373,195120.3170494926
2554,121349.94814237251
2382,250507.05182600292
1985,82501.0434444106
519,240476.075762804
1093,182402.7189642474
864,260058.4766975925
2889,151657.88022851714
2308,179001.27378604753
986,157150.24873979363
1302,130995.29891993332
585,156131.89407653606
2708,139215.45916569047
147,135688.38603073175
1441,228172.72819481898
383,177391.7106279762
285,149807.68125472407
181,109268.87884933982
358,174356.75320447815
780,174301.1696845691
258,207710.44880381075
1865,204027.215787612
692,125847.03007305956
2902,323461.7354987693
508,249732.5758768815
2638,121820.26881859875
36,142907.62477596858
611,174031.07452764048
2281,128065.63820232211
1678,133641.08429062957
1696,460615.5667555986
1557,74145.50305273484
2180,148422.32721511004
1726,211748.97440709142
951,160503.18583341932
267,231837.92379802556
2706,131528.55582464396
2221,227907.09131434473
1357,159410.47701515892
2901,311519.0558354788
347,190861.0870411161
2164,198237.64955845833
1586,309958.28067772544
360,168188.78064352486
1769,240781.41738157926
2617,167962.6868545834
1879,142249.40123419656
991,204025.0806114652
1535,128974.27003374007
1191,129000.03971380212
1579,212393.96876553533
1882,144397.9823783848
1510,125163.01481119976
2196,102635.50947667603
1845,177466.99944036859
2336,417744.8477980315
942,90821.77249929673
861,145756.02777062927
2555,108830.48688753048
1392,138243.84073967458
2099,261367.84422754167
1543,111892.49426410164
948,261537.32195834137
1239,164204.48684425914
22,202693.74792986884
2796,238901.62134668746
2747,182676.24538418313
92,289468.08714369236
210,189653.49447271638
1858,207609.20723750046
2228,146684.94595436094
447,217146.73763848425
827,250980.42886065308
1649,208668.79694896284
682,125368.00820638226
2698,111980.19923309765
494,178871.79806707602
214,84509.09889742064
2441,231906.57051821472
2679,98463.11143904531
1336,102151.24734068596
465,189331.34171962296
1524,145537.90465637424
2543,124187.11041005996
631,131530.14884449312
2452,303543.16003477026
228,155036.41480330483
126,157820.89891692298
1092,209527.63381525743
1122,204665.53390449064
932,194851.2511916634
1980,94346.25590142836
2171,112750.11243381407
551,162166.91389917186
2768,155065.61526366026
2056,114301.2191473556
1159,357920.00624893536
2645,103544.05707529926
1174,168796.7777441794
2266,232592.14510861746
2462,443257.9439388883
1219,140138.7577437476
2922,177206.11239953007
118,139781.26975317852
474,180087.7037866792
2576,149361.6814306179
872,275513.6343310694
1077,208815.74461622283
1536,115545.77851879109
1150,120423.99053864983
2341,324383.9369471421
1931,159085.8163944363
2785,137410.99085137184
2538,128930.65294932535
597,196662.51881775775
464,174652.30141594663
233,217477.07452065783
2169,135181.1971344466
2123,182954.7084558075
1867,155234.40020742474
137,233606.9588097887
515,247368.15706572865
933,108956.08340393499
2784,173740.09542558587
972,155612.9916821242
599,158491.47729322503
2614,133974.16492988312
2582,145466.1873793126
1409,148126.1321926784
175,90590.9673305484
352,231265.6457003157
976,92516.77146704518
2134,205088.88397483647
984,127789.15207319334
2396,375253.8290205037
1673,153712.77240823646
404,129119.4816028679
607,159920.08732525585
814,160254.23413159885
868,202252.40586173776
2271,187894.4133730927
1633,239000.46761020733
337,160656.32543706722
2765,176778.64450995316
1746,224179.3050876287
368,315174.4553921185
2806,211710.85154191393
1662,184807.11399994584
1234,208743.6704881407
1373,127427.13432003155
1672,117843.37593150616
1939,139735.48100297706
