Id,SalePrice
1201,186195.22997794347
1513,139207.47789462702
957,184255.23293891596
1171,303174.56712983595
1145,199400.59881867515
2726,282603.41653899895
703,137072.5870163818
760,94177.6643073936
1964,139740.01594907837
2512,166460.789536946
159,97758.19462495344
1281,169236.11380498903
468,172564.0079642539
290,96108.93593872385
665,91613.3408073117
1463,264929.54971665936
1792,232035.0715961461
923,159842.43618479418
500,286802.6006455426
1408,502980.93241275894
331,114081.35753105627
170,413485.2335685943
2192,109768.19654637622
2571,275632.2321322267
2314,180682.4302347903
2647,97302.78514798032
422,519372.19929982023
2457,355171.0490747993
1838,197060.52513124095
2805,257946.65628163563
1645,147233.82009568857
1711,283439.501508974
2825,188085.12083988683
322,355667.7578298901
2103,295024.6626552646
342,124568.26804142492
600,131441.3080532183
488,192230.03737557726
1725,319558.3785929312
2246,352059.912550949
2847,94176.4065763359
806,241209.71315103816
530,245790.33701326
963,219040.01825372176
2678,-51216.310916073155
171,110182.27865300374
2401,467641.08886001306
805,219600.82369346218
2259,126894.50394881563
1748,166175.25610480504
1361,89402.66402820544
1677,118974.6414743741
1406,130735.94495639252
2322,218823.688308232
688,160700.8475148757
143,129884.07207301306
804,193999.58374912338
1214,162849.5434909244
2828,112974.58425638126
1999,-290186.5303306128
2467,192727.55108492868
2665,153966.26003044145
1538,396365.6007418041
398,132426.7388218348
2822,135771.90502648102
2157,146580.61109395372
1856,73350.39118669974
1269,109653.00132650929
2570,131674.39290356683
2320,217805.66702657985
1517,-15751.045423425268
2304,57427.95366990613
1312,99477.57105206745
2012,126356.3411256154
506,208279.03672484355
2865,195098.5092702438
2367,101989.3075579782
554,-241307.57576165302
238,131613.146344312
1954,118119.18952394323
2488,93670.36444145488
2291,16290.79945659684
1969,106312.96382729756
2725,159434.38036195235
1482,147682.7069424321
2763,205191.6999087711
503,257282.7838438605
1584,244605.52101220982
1531,161268.9312195708
2210,17771.494705006946
459,357553.75853797095
556,130234.70697799372
1347,147035.6887040739
1290,84333.66217112588
1388,113590.55514591234
1571,164229.32502214657
2754,199279.27888763743
765,176926.2356322785
2494,125708.09515252756
2870,231690.90031099366
7,188463.16841427283
1114,252688.85904233204
2418,273965.28538403707
291,157976.6567177144
18,384793.7208951195
39,433384.09060056554
1001,230386.72457789676
2442,235256.4405829911
616,141309.94773480343
2680,84738.39327125298
1414,108488.38524127053
289,139945.389242806
40,282540.32811269956
860,130942.47603520053
409,123833.3078280841
673,136665.76599664288
2427,162992.26057559298
2036,226308.578537256
2564,133484.91797538893
642,120485.56867249357
1008,186683.91107793944
1908,173260.07149842428
2519,186866.0757506718
1369,41747.62615127908
2855,177257.85369396256
712,90827.72172610508
1943,116717.13187374966
1958,129328.38299263315
107,162270.18268600153
2295,313788.4082262297
704,92006.39192190068
676,135239.5283214827
259,182236.1628572275
93,284209.4703292106
106,242049.32280720817
2315,184459.49419068592
1050,118936.49278179603
1095,194749.77445349144
2709,118334.96243827092
758,-184010.75158482743
1496,158951.36181252496
2370,117816.62788352417
2458,297896.1404728
2733,135578.97125685262
161,272047.1711692815
726,158357.270863608
845,201288.32599858986
947,255537.24641707586
2232,331831.99947382556
2563,223878.00415235804
2299,42379.28080334561
211,381829.8446240355
605,121548.2004658957
1478,169974.0230234717
2247,296565.7346014385
2274,191503.21447123634
2869,219610.15048180567
967,220975.63816465484
2656,110454.0518550654
667,166109.995210581
1042,109490.93238834338
2023,167579.3172092666
2447,461678.1637778287
2055,127682.85412312346
2275,267025.48314879136
2204,186546.589137875
1563,277288.82828912186
483,-18211.48568733735
796,114501.58044584887
1526,139393.8144672145
2042,375808.1238382538
442,344013.4273941596
1693,307016.95793183194
1468,231896.09348072158
1430,223030.6176673998
2605,148444.84007627564
1529,206457.35811045067
335,152711.12208460318
1287,135603.31410550373
31,130694.14896484511
1785,309247.9360164036
82,150651.1571814348
2620,144605.77420110302
252,174543.09234259324
721,-197661.01550950063
2165,189213.1203260352
2316,191619.99803914176
775,129556.81385113345
1558,255246.04499460058
17,193681.01864200877
1022,227409.25203165459
925,143401.67182243662
438,273157.16675647395
1270,151612.17400320666
1272,130738.92170156585
215,442215.4568480407
266,226394.527625144
2402,253738.56533802347
1250,119641.64166570501
1984,291741.46726872073
1279,126085.6109223594
377,260089.40196345793
1252,139269.30656941282
2156,289570.032972381
499,363748.20693469094
1374,118726.0658753668
2898,246007.55789582478
401,128648.25035881298
2721,177643.10608585225
2078,302465.1846455713
2589,126423.76766046183
1946,221003.89169704216
1334,118663.98489616858
2781,222308.3740868275
431,431036.7920937394
576,236627.8831582074
1474,206645.38216007547
2254,145622.3553210427
2155,304865.1511576255
885,106138.21036870079
643,130310.6759888907
1944,147962.37656495767
480,183597.50565344142
2845,103717.4186615278
2387,328449.76963537233
2407,200009.1119453092
2527,146131.79482609825
2514,134574.54716053652
629,166873.96290930407
80,207335.96752344118
1876,136192.18256407278
1546,122808.1219956656
2518,264203.10504455166
2347,157383.8804626991
783,180145.26908726292
1322,-141898.19411143614
194,58612.11863548355
1770,323226.07294417964
2143,113308.5184986745
1229,206291.27220054762
511,302927.2824701448
46,234786.7227746253
1348,183719.99058485823
2465,198068.42398285167
387,231951.3994929646
873,213522.40765196132
1918,142088.4458781411
2764,232204.20288907783
2184,158903.28826200264
934,118538.32693845825
1920,137799.5476280977
2631,148661.20912145125
1768,700707.3770099063
2040,116685.67025604146
1749,208434.0913627674
834,268529.9991345783
1457,249558.23931176262
79,126883.42212934094
2302,122940.19749803888
1817,151581.81169462996
2755,257890.53414195077
359,182038.53762286948
2059,120513.00144000398
2092,237762.5649316539
2516,234260.37986394065
150,118190.34075631248
1656,158814.76367790299
83,-347529.6218545283
2411,174398.51733778464
795,114534.89004947292
2312,235488.50469885813
2917,-76575.2783961366
1624,188408.1646378045
2215,294616.0711624478
1211,150351.09085407155
1485,133606.65406393306
1024,166707.54813984828
570,181104.0544767161
2874,123298.22536721127
700,114226.86460649269
2756,222620.06659642654
2022,168320.42927664565
583,232578.20178467827
2392,453923.9679918741
2424,166611.05509456294
212,123352.7511938815
736,133251.76110867457
1610,180232.368375652
890,130940.69278674619
467,168486.8648901065
578,410578.5412361403
1747,185258.31306006806
1149,143186.65758577036
2758,282142.0507051428
857,142218.6013678764
2219,292252.02081126766
733,511754.9272889723
2909,99856.87233033078
1798,269631.21795073943
235,65370.42069166945
2366,126914.95299397456
1027,139813.50967009412
1195,134369.18701619701
1303,52669.77628706442
148,170900.41531328904
608,158480.0269605075
2515,199400.39142452972
821,289323.8098888253
2500,249661.61075497465
745,118863.98290265398
741,186998.16459069448
1611,-9536.70155795617
2532,139258.2560777967
1081,217730.57355800318
1692,461118.3613300626
2520,164233.09657356935
276,112735.41084609972
1992,124847.92084354954
663,58542.44340758072
418,124946.41697938042
1733,187186.46029254096
2359,142270.1044310783
253,190270.1104873796
1518,206514.97593287425
2035,144310.573680297
2919,75219.89225361543
1540,267750.21864519315
2120,148445.4220595886
1674,160110.28903683322
256,84293.26082702028
2361,187283.16560459184
978,114187.52447755681
2280,147787.50645678537
2095,217727.80613186257
1709,323550.51615370857
2801,247047.18211121904
1246,116668.39812981384
2373,77117.2244109218
1055,297038.3050480117
2017,119125.0667762463
1099,319246.50191074656
1344,78569.69447468268
835,248977.99453031318
1117,198992.8661364396
2043,111430.78330142843
2085,81030.7566779484
410,145423.9776986842
2650,112855.16000172542
2867,164962.7364961882
1668,126365.51545538055
1161,159392.462726668
2122,169322.7251916607
2539,152012.306013674
1047,106001.72346751438
1445,126476.43586954521
541,136822.77600167738
569,178782.67496088194
1276,131249.95651095407
918,138193.85971661704
326,180890.07120882766
1936,121362.43060515868
895,114568.79360248195
257,134552.72847841727
1241,174925.42964137392
1545,124418.53996369289
1189,169782.97676764475
270,147542.29329679953
2066,430490.39639928984
693,104288.42695105867
1259,161841.58607192384
2916,162840.24224656867
2321,288402.75416731136
1977,292288.1651755576
1895,148620.55010004388
1240,153711.74059879826
85,155276.7982543339
1823,80625.29011046188
825,328312.5916024451
110,231454.64847862022
697,107828.04851638572
2297,122859.33040903555
1231,139609.77336312132
1355,123333.76782214688
968,367564.2924252604
584,228888.69488699036
1315,110691.78366506146
1606,129595.36250042217
206,33184.23552528815
1685,386170.2067953055
2016,130814.55569469975
869,212183.06651347922
2135,129891.8015452628
2346,165979.90298788296
2430,236313.0811045994
2198,317172.6230199863
2652,188500.34175325232
27,132105.77051041322
241,175966.52430712478
906,127189.33916964428
1506,98138.93954764353
2098,424110.3079608013
1435,221250.40045369463
2213,106779.6567772557
1274,133529.4117102255
743,2009148.3935238724
1737,186888.72802839475
2797,284065.24552997993
2185,5433.70425651269
58,166466.44167739945
830,203881.0668756296
808,253285.57445231127
680,127357.48041673051
1153,160378.8952279468
1291,-194465.88623801572
1818,9230.400202505756
2161,178450.59180859523
1883,142111.30384976463
350,310262.6483319034
2473,117885.31491815345
295,172212.15516824322
293,184696.81440206664
859,126818.8626496722
288,-21212.715939297806
1578,163126.7956235935
102,198279.61106376396
2831,132141.20141529338
1030,165475.13512397604
2551,138959.57799706655
1286,164418.98023697035
958,361973.0851178472
776,123605.4251201381
72,235055.47194282012
2263,247673.11715512024
1866,146527.62594630616
2876,183710.4312542905
2146,275442.8786690836
103,157724.57972136186
1500,145890.67280430393
492,182577.41315328376
167,137793.8468796392
2597,109321.28685983317
2685,135072.16449472355
1035,138766.97148091393
1220,-56157.00721739931
2602,155612.62684493558
2159,201626.18604983436
695,117042.62212006794
1109,256256.07854086207
640,175392.88698995905
1652,150261.6511482899
2090,198084.81800156878
1188,185092.23408419685
2345,219588.73294630693
1059,408036.3891079356
2751,252435.54835555004
128,200211.03402607935
1523,383560.9815247287
2925,184777.08932797657
2145,306161.86380991386
1121,221320.09630958783
566,213639.74941349076
565,241030.2436405127
1331,133156.33469371544
2928,128161.8796375324
156,143100.26296214806
797,150695.24990571337
327,95624.00216940092
2859,157523.40989080863
1453,121377.14540938335
1762,356614.1584474896
1868,196621.82008979516
1760,182982.88144459622
1113,247622.9073244934
1812,202877.72671470838
117,156783.79820510792
1142,217990.38607218163
2342,421577.0540279527
927,145235.51716180937
2478,193403.99966777908
655,97924.3051807438
2064,131386.93573315488
369,306911.3061848213
2239,126791.76863897638
2732,215167.15590504603
1653,147124.79457966285
959,210815.84650088148
2395,340060.8026584019
1412,137952.57907877164
271,241951.99046554463
1484,146114.33325245278
1497,157432.7588913818
552,104778.43530380027
2,55229.95466250228
1855,42758.22975774156
4,328329.5411602785
2292,162416.772213534
134,142748.28843944566
646,37553.826702744234
42,285699.0952324276
532,238952.89459096687
713,-336877.40180840297
2561,147572.8501896714
2360,129164.65041198628
1333,132106.726861306
1407,244966.1109170993
2892,288768.6089507644
574,197133.4031897341
1227,175886.9652177696
2591,148042.29894428002
1476,219739.67929063784
1125,237346.0089390208
1446,146758.7088660081
408,111542.8826024239
1101,299540.9765953054
2251,186849.52704478847
373,188652.6365095009
2554,121661.72561100172
2382,250194.8108021249
1985,361664.49367600726
519,247503.1518669282
1093,193465.73890082585
864,258359.77694771485
2889,123546.93654648261
2308,144818.4932415639
986,180627.33384145843
1302,145948.39810397523
585,158809.3313015555
2708,136553.67266754108
147,137166.2794091259
1441,218344.36351492302
383,169398.7533177887
285,138823.0260853623
181,117291.55775989639
358,163601.97714896547
780,126618.25437539862
258,192650.83259812044
1865,226388.93714471208
692,130821.81867697136
2902,356512.57483137446
508,235382.57827309566
2638,120047.61156936781
36,145983.97584340023
611,173986.0138167967
2281,137576.5446862136
1678,-111425.34111313475
1696,513600.8456048374
1557,56065.58617409365
2180,168421.44835525798
1726,215675.37611851143
951,134635.0281431903
267,226853.73950704234
2706,149771.53283835994
2221,234812.7913778727
1357,9726.26622819947
2901,340029.5392782693
347,177776.588269033
2164,180608.86296383338
1586,329304.3846580242
360,137090.53396030562
1769,234514.59893073188
2617,127417.40557705658
1879,135979.30306344526
991,201572.39629952656
1535,143775.22502648877
1191,115073.70396426367
1579,190038.13447839813
1882,133055.27542739408
1510,135028.5060069193
2196,307303.29181558685
1845,181432.48362835543
2336,485272.7710860674
942,89573.55871824967
861,146590.79496268975
2555,123814.35403213697
1392,140863.93911568867
2099,295024.6626552646
1543,138146.86145203607
948,296006.5480679129
1239,179055.96714361804
22,174968.44144949364
2796,255160.68895400362
2747,175349.57774232375
92,285859.24289444136
210,159636.12454713183
1858,257866.72354401695
2228,153004.2912084912
447,257883.35890058475
827,275253.24245794164
1649,226666.70931428717
682,119405.38989000069
2698,266193.9833140378
494,158432.85063781636
214,-317737.75362200243
2441,277070.8911550422
2679,92869.02904304909
1336,127278.10717269825
465,169454.0514805843
1524,145843.03444200056
2543,124412.2729913895
631,134766.19072698103
2452,311039.2551770662
228,120437.7853440051
126,372287.59765539365
1092,234526.79537968384
1122,211794.45148094045
932,246727.6323668291
1980,105309.11031982349
2171,123088.42771199392
551,158557.95924484776
2768,-31324.904148935806
2056,121239.1268220772
1159,329345.6065019001
2645,9857.838037148584
1174,198918.71139200078
2266,228710.80646368163
2462,485867.49946750747
1219,141087.88657257007
2922,172785.86367030488
118,148285.06642627018
474,153706.03016438382
2576,151992.99096800433
872,280898.45394097315
1077,203793.03117687302
1536,-85846.48690227373
1150,127456.28952539014
2341,455912.33457951294
1931,161079.92185179936
2785,138089.3478691359
2538,134166.35394761758
597,185677.86190443533
464,166206.49725433486
233,278403.17926120805
2169,116328.95290577458
2123,174766.37540285336
1867,164890.65901418822
137,228282.89906972693
515,262654.44983817684
933,118717.01195384609
2784,165588.8114223783
972,166448.27709966945
599,173583.7914869045
2614,118754.28030175017
2582,128921.6015051906
1409,147744.12434095936
175,81096.6581271817
352,206613.39987348067
976,98855.14561981754
2134,180631.46266228752
984,123848.31230948912
2396,370419.81529483246
1673,-3901.3335682298057
404,106900.54749830859
607,164409.79972226964
814,174282.57461947994
868,194485.3666802575
2271,170745.60302602546
1633,233761.34689910756
337,181658.47966421442
2765,130209.84694040613
1746,232644.10167188244
368,406864.73303739773
2806,204525.8049220075
1662,204042.1597915371
1234,231926.4344244008
1373,138198.1450629835
1672,131443.33146044658
1939,141719.0133181368
