Id,SalePrice
804,204787.4042054084
1214,160574.4805226637
2828,135571.8132232825
1999,147446.76105083458
2467,200889.76124239096
2665,146472.52364637275
1538,342688.01665385586
398,117432.41587360406
2822,139209.81623391507
2157,137017.98987953752
1856,189836.81186549334
1269,103811.46883578369
2570,130084.8809755251
2320,226035.21670752935
1517,116696.89378507066
2304,124487.42241517591
1312,93100.86567676387
2012,135511.08199529027
506,246387.00134901694
2865,199677.13771285463
2367,110764.68289387388
554,112789.58034084585
238,132869.23445714422
1954,108111.27608283755
2488,128079.23900449424
2291,81165.37699697404
1969,100174.0731934545
2725,156881.47106840275
1482,141671.07899449868
2763,192048.09169534774
503,260723.66971011652
1584,242390.47037942635
1531,153866.9723420738
2210,152403.427583554
459,312536.7109647198
556,126458.73960102382
1347,137680.07816100164
1290,91156.92905026831
1388,115530.08691896769
1571,321556.0506793825
2754,200913.45442096714
765,137600.94844702203
2494,126351.54569294225
2870,219304.99278077102
7,216702.22458133346
1114,238822.7887793845
2418,272093.0628434485
291,140032.7377755477
18,396944.6386811991
39,375968.45818384347
1001,255507.61289776326
2442,227408.42496331022
616,125774.91324799434
2680,76617.18703854311
1414,119567.49625269824
289,146917.5607898292
40,239124.600506499
860,135692.30365949558
409,142666.52636586214
673,148197.97880553192
2427,167861.84579344254
2036,190434.0611661269
2564,142130.33625044356
642,148970.41333395476
1008,181983.92361867824
1908,146385.29091994872
2519,192719.63402808964
1369,85195.14918080867
2855,170845.14754422934
712,92273.44545804623
1943,117113.78534114928
1958,138756.89671739313
107,165522.21658968067
2295,187739.6725715588
704,101863.28527004934
676,131460.85288072677
259,184105.22462136488
93,306024.1920943552
106,247738.90574533303
2315,179235.8292735183
1050,115860.29241844326
1095,201905.99765783575
2709,139928.06665815195
758,121750.54449508109
1496,145435.08748572375
2370,119222.84785385152
2458,286660.12936031
2733,139138.77582802193
161,254553.65312849297
726,131793.1315288072
845,202119.54233230415
947,258358.1209055853
2232,97774.56544413764
2563,149074.30305296503
2299,140928.06358155038
211,100727.93545788752
605,139817.68896869372
1478,193596.5622345958
2247,244443.04560564162
2274,214362.57426797049
2869,198433.86905627232
967,212572.7424876289
2656,105063.79862230897
667,197250.88170535016
1042,116517.55791567509
2023,148853.2824445339
2447,429272.46717811935
2055,127553.33223701129
2275,260334.26479664096
2204,162754.21536579647
1563,235924.42867014144
483,185552.86335232639
796,125447.30548188547
1526,149180.55076708345
2042,144980.32203548824
442,336669.3588342121
1693,318549.7679688517
1468,234362.83727763352
1430,180813.8470155573
2605,125925.47646984889
1529,191768.96666150255
335,149328.06753481584
1287,115750.15053304513
31,105551.06925903015
1785,300328.29063839023
82,156646.46114039683
2620,141612.631281082
252,185451.34336347698
721,70789.09245351898
2165,183078.81186359355
2316,177639.5784434336
775,130482.00128845776
1558,77019.16078831624
17,204397.497989593
1022,235517.33636376073
925,129224.35712637936
438,247154.44296521912
1270,146804.56472296154
1272,125672.7040620362
215,147262.12169571625
266,221106.98714368415
2402,275202.64429631137
1250,123871.37512909208
1984,104221.80403402275
1279,147984.2294023843
377,255491.58388188976
1252,132040.7143230415
2156,269536.94125354616
499,335664.28706378717
1374,127642.70567066781
2898,262999.53396127204
401,116358.14475142196
2721,149364.3632959131
2078,236579.57762844037
2589,122681.34215593211
1946,229012.7014620939
1334,115501.67811884772
2781,219967.73318741831
431,403030.92777640803
576,206139.516123571
1474,206804.7731561357
2254,150582.80077767427
2155,287491.9892187463
885,101737.86270638547
643,134306.10863561922
1944,127986.25399841077
480,193903.72118525713
2845,99633.59875957711
2387,294686.05995537445
2407,193196.93680219876
2527,165096.7943885769
2514,151847.43071943126
629,162880.21836259606
80,204079.78132285466
1876,144008.73385217262
1546,111257.90330847888
2518,178829.31864641706
2347,169615.21065322834
783,221571.2199598727
1322,60758.91649594682
194,84797.07192436376
1770,296841.40272835427
2143,150642.7497845831
1229,204953.49150093002
511,281570.6814232149
46,210785.80739513834
1348,160878.46837526534
2465,199143.72057060467
387,235755.20242020136
873,216298.9371915598
1918,120398.41401526022
2764,241766.15599298064
2184,108513.43380066818
934,141288.31014965015
1920,130867.33037369352
2631,152035.6986681274
1768,584873.5977648003
2040,102241.77101720237
1749,209757.00037624314
834,246651.14256639476
1457,227447.94404468147
79,127847.40256125272
2302,126205.27627559693
1817,146840.46280995844
2755,223465.6028462771
359,176804.04022487835
2059,111675.82393922632
2092,242961.41491199072
2516,226258.85301682208
150,114614.256204887
1656,155519.55687149568
83,89951.64262965838
2411,181555.74626516277
795,85409.00644078615
2312,225493.94569533446
2917,102889.82484144183
1624,183473.92508453561
2215,269819.6266539032
1211,159094.90870601902
1485,133733.08487002793
1024,179341.65622424695
570,185748.81832774798
2874,125861.63104969583
700,129154.52763913483
2756,212174.16246749638
2022,162243.10558096148
583,237005.13097938985
2392,383397.96258842276
2424,171200.00491553117
212,101914.42096146772
736,116525.55049237511
1610,181331.35361951205
890,118588.71871617735
467,170807.13783117096
578,247252.61850136367
1747,183212.5831734708
1149,155364.27390594938
2758,255182.57596646744
857,131515.20938340804
2219,253530.4085765774
733,88206.37490814683
2909,105295.0760021393
1798,256594.46905149778
235,119403.13649259809
2366,136165.94504783928
1027,135567.55429400364
1195,123491.4846704728
1303,62013.05155839994
148,178279.83671700288
608,160340.20577956445
2515,195250.85990629738
821,264074.28915552754
2500,276646.10078679904
745,102726.0300818636
741,108165.2375022099
1611,118769.72789284521
2532,127297.77878505611
1081,210638.3362194225
1692,427343.20957340277
2520,174576.95789051338
276,101530.9100136401
1992,118680.91671415533
663,66170.12100513409
418,138752.91890982876
1733,189381.49454939223
2359,158247.28332689684
253,181388.94024465285
1518,179512.70590542653
2035,139760.71800552434
2919,83523.3627962307
1540,234632.04928493395
2120,144839.76287938963
1674,160090.21281715503
256,151637.1969744241
2361,101511.06856757772
978,89205.75625010733
2280,131571.03364045877
2095,214640.69165989693
1709,312245.41238733806
2801,253924.78575828028
1246,116120.28692266646
2373,109239.50538159619
1055,275442.9316352791
2017,120429.56925790365
1099,284847.5750752148
1344,83392.93228827283
835,196849.88924525506
1117,228884.5484704247
2043,106095.14340837958
2085,121598.56763286481
410,156637.90811321617
2650,111054.34544573717
2867,159030.4902084671
1668,122556.25278986001
1161,163019.16888025316
2122,175609.15917965144
2539,137713.05371437053
1047,135305.1309004261
1445,127231.15353598533
541,138905.14547536342
569,206190.95101065547
1276,132718.6352284125
918,140139.90721909312
326,162314.32239921804
1936,126241.67944788202
895,103552.6689375838
257,158454.9957743089
1241,183176.9088066913
1545,113280.65866410227
1189,166798.41922239654
270,137168.14127418344
2066,160816.13025751698
693,102543.87941884251
1259,143896.97486577308
2916,146157.5764233739
2321,259575.67417126775
1977,98994.67986224477
1895,146478.28227990447
1240,156535.38878829696
85,153531.1103418097
1823,118622.69513234061
825,293561.26889850805
110,229942.96838661173
697,113715.72234655758
2297,130216.18914975395
1231,133153.92928864152
1355,131263.2192140195
968,348511.4707532775
584,230464.58033014307
1315,113581.21967937952
1606,139953.43563986215
206,88233.04081561639
1685,351139.47802576056
2016,122512.43862914346
869,207393.07115679403
2135,131855.07882706175
2346,182646.5359247635
2430,222491.44215191054
2198,85204.59744287771
2652,114765.748168104
27,119650.4201292313
241,155311.28843523594
906,137394.46404735144
1506,123065.00398180417
2098,375327.06352076126
1435,224639.8906861316
2213,121358.57569809511
1274,144398.87018110816
743,42576.172824342844
1737,191659.95967032193
2797,279947.9483307293
2185,74892.90249869245
58,170122.32309477788
830,197057.09667946174
808,101688.81075112561
680,153273.95797586784
1153,111463.13390240338
1291,130516.05987651591
1818,147665.0193007271
2161,189221.21571919313
1883,115927.59857225703
350,327302.9759110166
2473,158883.4097900646
295,173853.68159903344
293,182656.20739011496
859,130592.68783652231
288,68788.85007365013
1578,148433.8105492533
102,173973.85398798026
2831,141421.53456570618
1030,164476.4534047213
2551,137066.29758595774
1286,125172.20673472475
958,323278.37828091666
776,129454.05077979011
72,221264.16796329262
2263,242293.7351802425
1866,162068.7399849676
2876,77377.76652753733
2146,249136.22702028728
103,167703.2294167672
1500,122833.2073210755
492,178595.4914080139
167,135854.82151745018
2597,118526.47585461126
2685,113346.51109077616
1035,145106.5724423616
1220,57635.8631898299
2602,147332.5152415757
2159,208845.76078554493
695,127024.18838942032
1109,279612.2045894289
640,178167.58263993578
1652,156212.5127280133
2090,198735.21781779124
1188,183375.07119440287
2345,233100.44504688878
1059,409439.6618604406
2751,229958.26262484773
128,194589.59997550442
1523,168738.87099271876
2925,172905.46902381277
2145,294717.4721247453
1121,223161.9481015392
566,259642.02650797123
565,244932.53893492173
1331,141713.39896528155
2928,136662.0883332669
156,126709.78117963743
797,142429.25767182207
327,95187.0216033205
2859,150671.21449261912
1453,124367.23711099048
1762,353638.58482007525
1868,195224.3706333771
1760,177875.2329075994
1113,235380.81323472052
1812,190995.34738561953
117,160370.88113329746
1142,211783.76854933146
2342,403673.8153789208
927,139643.81750875822
2478,180415.4343918047
655,88228.62756502318
2064,125491.39937766701
369,259439.93755142277
2239,112849.73107591334
2732,216036.86865084324
1653,171146.38820429897
959,214784.93538901594
2395,340667.70318040746
1412,106634.54001797756
271,234880.2330068191
1484,141498.5129413249
1497,142559.20691682707
552,152548.40246210908
2,124969.60274910522
1855,293055.7683763884
4,265935.8844927558
2292,163868.57597087853
134,139565.00026641626
646,109706.34256898327
42,289727.9063471883
532,223727.51794155882
713,106161.75278969828
2561,138416.53596178535
2360,128901.0517416814
1333,125543.9526392361
1407,214972.20679545388
2892,303071.79741420416
574,204544.43949113198
1227,175284.04987008093
2591,188329.78489601033
1476,211613.0804246865
1125,248371.61945655386
1446,137843.08066244324
408,113593.23212069004
1101,297790.7947397718
2251,183446.37585731733
373,205463.63641706473
2554,120929.45079777925
2382,235772.69754995737
1985,81505.14423449384
519,242123.6555806297
1093,178281.4741039146
864,248752.25426535288
2889,149968.47757789085
2308,190193.79946534472
986,157839.56499170806
1302,140640.8194740619
585,166133.95904491673
2708,138157.31885054495
147,139791.51505069173
1441,223272.20024377145
383,186324.5326829485
285,145267.3980421507
181,112055.62454657014
358,171517.00582149238
780,169319.11256351465
258,194629.29827791147
1865,222981.8595457869
692,120609.40523073959
2902,332082.1466235463
508,243521.9501463329
2638,136332.20002913394
36,144337.3861475886
611,174001.64540509408
2281,134353.82088206086
1678,131971.13560567508
1696,436693.78582065756
1557,65869.2761344683
2180,144322.3313887109
1726,202662.37239853895
951,160678.77672205537
267,227447.4727902895
2706,130532.29120867667
2221,215436.94668841432
1357,155212.68866089435
2901,319254.2623196293
347,175942.4804599702
2164,191508.1248949696
1586,307977.1190055505
360,158531.260367141
1769,244885.9865790295
2617,150423.8932511426
1879,141068.87465061806
991,201379.20002583665
1535,130934.54794197113
1191,135569.10585650278
1579,208493.65043968035
1882,138946.56555217388
1510,122128.60476129373
2196,126692.42577801851
1845,173279.42576395135
2336,410455.98502178816
942,91038.613685863
861,137080.82418403294
2555,112271.50745180367
1392,158979.47131389246
2099,254915.51812223124
1543,114545.75551101308
948,274939.6976210822
1239,161275.48968787835
22,200589.76360401078
2796,237963.72763944347
2747,190132.86555423812
92,289130.4410907492
210,181939.2821309306
1858,203432.06490296466
2228,151899.04159015705
447,211176.99216367153
827,245895.4556613125
1649,219577.79596293208
682,126990.55592529644
2698,110275.5217906913
494,163819.4379301448
214,88959.76341481824
2441,250318.35258259365
2679,97879.12217757294
1336,90652.86852878872
465,181369.97541712163
1524,141889.2364418115
2543,121548.74721208688
631,137480.79970773807
2452,304751.55432245217
228,153977.35363124934
126,156706.41822054065
1092,214238.89677672298
1122,202775.07565819434
932,207071.89419360328
1980,87002.06284564348
2171,112191.8630566539
551,160127.833319657
2768,151079.82620757233
2056,113147.66883472071
1159,350378.5496197959
2645,106338.90544118051
1174,167956.7870943451
2266,238520.48405825862
2462,443617.83389903075
1219,138559.9924730942
2922,183150.06727632388
118,143363.26373271368
474,164788.66430993314
2576,154831.28130140033
872,274545.8083121733
1077,194153.06486733106
1536,115904.9600523154
1150,120842.890882481
2341,326779.2962699006
1931,150145.09735754307
2785,134353.63293674725
2538,133697.6185846523
597,205612.70267778818
464,174956.8272085301
233,235989.80327632462
2169,140458.99385078702
2123,174703.9234395129
1867,168669.5291762603
137,233055.31832417584
515,251325.98503119746
933,110604.9566110539
2784,169961.082758586
972,154254.7044765795
599,161657.11879912924
2614,132144.19927054574
2582,139197.8712134087
1409,155825.22367301222
175,96628.98970510006
352,222648.75640813014
976,91465.2191779516
2134,191797.15239262328
984,124416.77600863935
2396,362004.51151862775
1673,141711.20006444003
404,133668.96776929553
607,152848.94110146625
814,166305.78259895724
868,193918.35862223705
2271,176305.82643172308
1633,247438.85035408207
337,157888.25550300017
2765,200820.8913172675
1746,240174.14159841067
368,308826.5497445762
2806,208547.46873765005
1662,196695.08757760725
1234,210133.12884047756
1373,128317.17397084736
1672,114422.8336525551
1939,138634.89188695385
